"Date","CTDChla_ugL_above","CTDChla_ugL","CTDChla_ugL_below","CTDChla_ugL_lag","CTDChla_ugL_above_lag","CTDChla_ugL_below_lag","daily_EXOChla_ugL_1","daily_EXOBGAPC_ugL_1","daily_EXOChla_ugL_1_lag1","daily_EXOBGAPC_ugL_1_lag1","daily_EXOChla_ugL_1_lag2","daily_EXOBGAPC_ugL_1_lag2","daily_EXOChla_ugL_1_lag3","daily_EXOBGAPC_ugL_1_lag3","daily_EXOChla_ugL_1_lag4","daily_EXOBGAPC_ugL_1_lag4","daily_EXOChla_ugL_1_lag5","daily_EXOBGAPC_ugL_1_lag5","daily_EXOChla_ugL_1_lag6","daily_EXOBGAPC_ugL_1_lag6","daily_EXOChla_ugL_1_lag7","daily_EXOBGAPC_ugL_1_lag7","GreenAlgae_ugL_above","GreenAlgae_ugL","GreenAlgae_ugL_below","Bluegreens_ugL_above","Bluegreens_ugL","Bluegreens_ugL_below","BrownAlgae_ugL_above","BrownAlgae_ugL","BrownAlgae_ugL_below","MixedAlgae_ugL_above","MixedAlgae_ugL","MixedAlgae_ugL_below","GreenAlgae_ugL_lag","GreenAlgae_ugL_above_lag","GreenAlgae_ugL_below_lag","Bluegreens_ugL_lag","Bluegreens_ugL_above_lag","Bluegreens_ugL_below_lag","BrownAlgae_ugL_lag","BrownAlgae_ugL_above_lag","BrownAlgae_ugL_below_lag","MixedAlgae_ugL_lag","MixedAlgae_ugL_above_lag","MixedAlgae_ugL_below_lag"
2019-06-20,3.0809,3.7666,3.2553,1.7169,1.4759,2.0271,5.69590278472222,0.610416666666667,4.43798611111111,0.511597222222222,3.66573426573427,0.465314685314685,3.45769784892086,0.44589928057554,3.16755244755245,0.406083916083916,2.90104895104895,0.366153846153846,3.23430555555556,0.356111111111111,3.73622377622378,0.343566433566434,3.65,4.18,5.13,4.04,6.01,6.68,3.17,4.52,4,0,0,0,2.03,2.22,3.73,4.19,3.4,5.14,2.37,1.84,1.75,0,0,0
2019-06-21,NA,NA,NA,NA,NA,NA,4.71048951048951,0.456433566433566,5.69590278472222,0.610416666666667,4.43798611111111,0.511597222222222,3.66573426573427,0.465314685314685,3.45769784892086,0.44589928057554,3.16755244755245,0.406083916083916,2.90104895104895,0.366153846153846,3.23430555555556,0.356111111111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-06-22,NA,NA,NA,NA,NA,NA,5.19625,0.447777777777778,4.71048951048951,0.456433566433566,5.69590278472222,0.610416666666667,4.43798611111111,0.511597222222222,3.66573426573427,0.465314685314685,3.45769784892086,0.44589928057554,3.16755244755245,0.406083916083916,2.90104895104895,0.366153846153846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-06-23,NA,NA,NA,NA,NA,NA,4.51097222222222,0.460833333333333,5.19625,0.447777777777778,4.71048951048951,0.456433566433566,5.69590278472222,0.610416666666667,4.43798611111111,0.511597222222222,3.66573426573427,0.465314685314685,3.45769784892086,0.44589928057554,3.16755244755245,0.406083916083916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-06-24,1.8449,2.1668,2.9799,3.7666,3.0809,3.2553,3.89167832167832,0.426153846153846,4.51097222222222,0.460833333333333,5.19625,0.447777777777778,4.71048951048951,0.456433566433566,5.69590278472222,0.610416666666667,4.43798611111111,0.511597222222222,3.66573426573427,0.465314685314685,3.45769784892086,0.44589928057554,4.22,6.11,4.64,4.46,4.64,4.97,1.79,1.4,1.69,0,0,0.24,4.18,3.65,5.13,6.01,4.04,6.68,4.52,3.17,4,0,0,0
2019-06-25,NA,NA,NA,NA,NA,NA,4.70830985915493,0.483028169014085,3.89167832167832,0.426153846153846,4.51097222222222,0.460833333333333,5.19625,0.447777777777778,4.71048951048951,0.456433566433566,5.69590278472222,0.610416666666667,4.43798611111111,0.511597222222222,3.66573426573427,0.465314685314685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-06-26,NA,NA,NA,NA,NA,NA,3.88181818181818,0.431748251748252,4.70830985915493,0.483028169014085,3.89167832167832,0.426153846153846,4.51097222222222,0.460833333333333,5.19625,0.447777777777778,4.71048951048951,0.456433566433566,5.69590278472222,0.610416666666667,4.43798611111111,0.511597222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-06-27,1.7488,2.5141,2.9881,2.1668,1.8449,2.9799,3.730625,0.423472222222222,3.88181818181818,0.431748251748252,4.70830985915493,0.483028169014085,3.89167832167832,0.426153846153846,4.51097222222222,0.460833333333333,5.19625,0.447777777777778,4.71048951048951,0.456433566433566,5.69590278472222,0.610416666666667,2.87,3.88,4.66,4.16,4.45,4.85,2.15,1.46,1.1,0,0,0,6.11,4.22,4.64,4.64,4.46,4.97,1.4,1.79,1.69,0,0,0.24
2019-06-28,NA,NA,NA,NA,NA,NA,4.50622377622378,0.491958041958042,3.730625,0.423472222222222,3.88181818181818,0.431748251748252,4.70830985915493,0.483028169014085,3.89167832167832,0.426153846153846,4.51097222222222,0.460833333333333,5.19625,0.447777777777778,4.71048951048951,0.456433566433566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-06-29,NA,NA,NA,NA,NA,NA,4.69594405594406,0.478461538461538,4.50622377622378,0.491958041958042,3.730625,0.423472222222222,3.88181818181818,0.431748251748252,4.70830985915493,0.483028169014085,3.89167832167832,0.426153846153846,4.51097222222222,0.460833333333333,5.19625,0.447777777777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-06-30,NA,NA,NA,NA,NA,NA,5.78736111111111,0.598333333333333,4.69594405594406,0.478461538461538,4.50622377622378,0.491958041958042,3.730625,0.423472222222222,3.88181818181818,0.431748251748252,4.70830985915493,0.483028169014085,3.89167832167832,0.426153846153846,4.51097222222222,0.460833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-01,2.7327,3.5363,3.8332,2.5141,1.7488,2.9881,7.31993006293706,0.658461538461538,5.78736111111111,0.598333333333333,4.69594405594406,0.478461538461538,4.50622377622378,0.491958041958042,3.730625,0.423472222222222,3.88181818181818,0.431748251748252,4.70830985915493,0.483028169014085,3.89167832167832,0.426153846153846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-02,NA,NA,NA,NA,NA,NA,6.70416666666667,0.582222222222222,7.31993006293706,0.658461538461538,5.78736111111111,0.598333333333333,4.69594405594406,0.478461538461538,4.50622377622378,0.491958041958042,3.730625,0.423472222222222,3.88181818181818,0.431748251748252,4.70830985915493,0.483028169014085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-03,2.5569,2.6811,2.6998,3.5363,2.7327,3.8332,7.79692307692308,0.690699300699301,6.70416666666667,0.582222222222222,7.31993006293706,0.658461538461538,5.78736111111111,0.598333333333333,4.69594405594406,0.478461538461538,4.50622377622378,0.491958041958042,3.730625,0.423472222222222,3.88181818181818,0.431748251748252,9.18,9.44,10.17,5.34,6.05,6.84,1.07,2.14,1.3,0.61,0,0,3.88,2.87,4.66,4.45,4.16,4.85,1.46,2.15,1.1,0,0,0
2019-07-04,NA,NA,NA,NA,NA,NA,8.82243055555556,0.903680555555556,7.79692307692308,0.690699300699301,6.70416666666667,0.582222222222222,7.31993006293706,0.658461538461538,5.78736111111111,0.598333333333333,4.69594405594406,0.478461538461538,4.50622377622378,0.491958041958042,3.730625,0.423472222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-05,NA,NA,NA,NA,NA,NA,10.0494405804196,1.0779020979021,8.82243055555556,0.903680555555556,7.79692307692308,0.690699300699301,6.70416666666667,0.582222222222222,7.31993006293706,0.658461538461538,5.78736111111111,0.598333333333333,4.69594405594406,0.478461538461538,4.50622377622378,0.491958041958042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-06,NA,NA,NA,NA,NA,NA,9.33388888194444,1.135,10.0494405804196,1.0779020979021,8.82243055555556,0.903680555555556,7.79692307692308,0.690699300699301,6.70416666666667,0.582222222222222,7.31993006293706,0.658461538461538,5.78736111111111,0.598333333333333,4.69594405594406,0.478461538461538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-07,NA,NA,NA,NA,NA,NA,9.82493052777778,1.35347222222222,9.33388888194444,1.135,10.0494405804196,1.0779020979021,8.82243055555556,0.903680555555556,7.79692307692308,0.690699300699301,6.70416666666667,0.582222222222222,7.31993006293706,0.658461538461538,5.78736111111111,0.598333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-08,2.8691,3.2716,3.7618,2.6811,2.5569,2.6998,7.41783218881119,0.785104895104895,9.82493052777778,1.35347222222222,9.33388888194444,1.135,10.0494405804196,1.0779020979021,8.82243055555556,0.903680555555556,7.79692307692308,0.690699300699301,6.70416666666667,0.582222222222222,7.31993006293706,0.658461538461538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-09,NA,NA,NA,NA,NA,NA,7.67873242253521,0.826267605633803,7.41783218881119,0.785104895104895,9.82493052777778,1.35347222222222,9.33388888194444,1.135,10.0494405804196,1.0779020979021,8.82243055555556,0.903680555555556,7.79692307692308,0.690699300699301,6.70416666666667,0.582222222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-10,NA,NA,NA,NA,NA,NA,6.1146153986014,0.605524475524476,7.67873242253521,0.826267605633803,7.41783218881119,0.785104895104895,9.82493052777778,1.35347222222222,9.33388888194444,1.135,10.0494405804196,1.0779020979021,8.82243055555556,0.903680555555556,7.79692307692308,0.690699300699301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-11,NA,NA,NA,NA,NA,NA,6.40584508450704,0.595804195804196,6.1146153986014,0.605524475524476,7.67873242253521,0.826267605633803,7.41783218881119,0.785104895104895,9.82493052777778,1.35347222222222,9.33388888194444,1.135,10.0494405804196,1.0779020979021,8.82243055555556,0.903680555555556,7.04,6.51,5.45,4.27,5.83,11.67,0.27,2.16,2.73,1.3,0.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-12,NA,NA,NA,NA,NA,NA,7.31479166666667,0.446041666666667,6.40584508450704,0.595804195804196,6.1146153986014,0.605524475524476,7.67873242253521,0.826267605633803,7.41783218881119,0.785104895104895,9.82493052777778,1.35347222222222,9.33388888194444,1.135,10.0494405804196,1.0779020979021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-13,NA,NA,NA,NA,NA,NA,9.03118055555556,0.557847222222222,7.31479166666667,0.446041666666667,6.40584508450704,0.595804195804196,6.1146153986014,0.605524475524476,7.67873242253521,0.826267605633803,7.41783218881119,0.785104895104895,9.82493052777778,1.35347222222222,9.33388888194444,1.135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-14,NA,NA,NA,NA,NA,NA,9.98426572027972,0.437832167832168,9.03118055555556,0.557847222222222,7.31479166666667,0.446041666666667,6.40584508450704,0.595804195804196,6.1146153986014,0.605524475524476,7.67873242253521,0.826267605633803,7.41783218881119,0.785104895104895,9.82493052777778,1.35347222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-15,4.7817,6.1003,5.5049,3.2716,2.8691,3.7618,12.8384722083333,0.43,9.98426572027972,0.437832167832168,9.03118055555556,0.557847222222222,7.31479166666667,0.446041666666667,6.40584508450704,0.595804195804196,6.1146153986014,0.605524475524476,7.67873242253521,0.826267605633803,7.41783218881119,0.785104895104895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-16,NA,NA,NA,NA,NA,NA,16.5933802887324,0.519647887323944,12.8384722083333,0.43,9.98426572027972,0.437832167832168,9.03118055555556,0.557847222222222,7.31479166666667,0.446041666666667,6.40584508450704,0.595804195804196,6.1146153986014,0.605524475524476,7.67873242253521,0.826267605633803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-17,NA,NA,NA,NA,NA,NA,20.4495744680851,0.620567375886525,16.5933802887324,0.519647887323944,12.8384722083333,0.43,9.98426572027972,0.437832167832168,9.03118055555556,0.557847222222222,7.31479166666667,0.446041666666667,6.40584508450704,0.595804195804196,6.1146153986014,0.605524475524476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-18,7.6782,8.9775,8.0082,6.1003,4.7817,5.5049,22.5350694444444,0.548611111111111,20.4495744680851,0.620567375886525,16.5933802887324,0.519647887323944,12.8384722083333,0.43,9.98426572027972,0.437832167832168,9.03118055555556,0.557847222222222,7.31479166666667,0.446041666666667,6.40584508450704,0.595804195804196,30.31,28.13,28.42,0.43,0.49,0.68,0.8,0.61,0.12,1.07,1.2,1.06,6.51,7.04,5.45,5.83,4.27,11.67,2.16,0.27,2.73,0.3,1.3,0
2019-07-19,NA,NA,NA,NA,NA,NA,25.2224475524476,0.544265734265734,22.5350694444444,0.548611111111111,20.4495744680851,0.620567375886525,16.5933802887324,0.519647887323944,12.8384722083333,0.43,9.98426572027972,0.437832167832168,9.03118055555556,0.557847222222222,7.31479166666667,0.446041666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-20,NA,NA,NA,NA,NA,NA,28.8984507042254,0.590352112676056,25.2224475524476,0.544265734265734,22.5350694444444,0.548611111111111,20.4495744680851,0.620567375886525,16.5933802887324,0.519647887323944,12.8384722083333,0.43,9.98426572027972,0.437832167832168,9.03118055555556,0.557847222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-21,NA,NA,NA,NA,NA,NA,30.6618055555556,0.567569444444444,28.8984507042254,0.590352112676056,25.2224475524476,0.544265734265734,22.5350694444444,0.548611111111111,20.4495744680851,0.620567375886525,16.5933802887324,0.519647887323944,12.8384722083333,0.43,9.98426572027972,0.437832167832168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-22,11.9139,13.7946,13.3864,8.9775,7.6782,8.0082,35.6965972222222,0.740486111111111,30.6618055555556,0.567569444444444,28.8984507042254,0.590352112676056,25.2224475524476,0.544265734265734,22.5350694444444,0.548611111111111,20.4495744680851,0.620567375886525,16.5933802887324,0.519647887323944,12.8384722083333,0.43,43.64,43.47,42.72,0,0,0,1.42,0.48,0.35,0.95,1.24,1.4,28.13,30.31,28.42,0.49,0.43,0.68,0.61,0.8,0.12,1.2,1.07,1.06
2019-07-23,NA,NA,NA,NA,NA,NA,44.877972027972,0.920699300699301,35.6965972222222,0.740486111111111,30.6618055555556,0.567569444444444,28.8984507042254,0.590352112676056,25.2224475524476,0.544265734265734,22.5350694444444,0.548611111111111,20.4495744680851,0.620567375886525,16.5933802887324,0.519647887323944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-24,NA,NA,NA,NA,NA,NA,48.0683098591549,1.0406338028169,44.877972027972,0.920699300699301,35.6965972222222,0.740486111111111,30.6618055555556,0.567569444444444,28.8984507042254,0.590352112676056,25.2224475524476,0.544265734265734,22.5350694444444,0.548611111111111,20.4495744680851,0.620567375886525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-25,NA,NA,NA,NA,NA,NA,53.826875,1.15541666666667,48.0683098591549,1.0406338028169,44.877972027972,0.920699300699301,35.6965972222222,0.740486111111111,30.6618055555556,0.567569444444444,28.8984507042254,0.590352112676056,25.2224475524476,0.544265734265734,22.5350694444444,0.548611111111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-26,NA,NA,NA,NA,NA,NA,55.6643356643357,1.22825174825175,53.826875,1.15541666666667,48.0683098591549,1.0406338028169,44.877972027972,0.920699300699301,35.6965972222222,0.740486111111111,30.6618055555556,0.567569444444444,28.8984507042254,0.590352112676056,25.2224475524476,0.544265734265734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-27,NA,NA,NA,NA,NA,NA,51.2647916666667,1.20756944444444,55.6643356643357,1.22825174825175,53.826875,1.15541666666667,48.0683098591549,1.0406338028169,44.877972027972,0.920699300699301,35.6965972222222,0.740486111111111,30.6618055555556,0.567569444444444,28.8984507042254,0.590352112676056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-28,NA,NA,NA,NA,NA,NA,48.5379020979021,1.19468531468531,51.2647916666667,1.20756944444444,55.6643356643357,1.22825174825175,53.826875,1.15541666666667,48.0683098591549,1.0406338028169,44.877972027972,0.920699300699301,35.6965972222222,0.740486111111111,30.6618055555556,0.567569444444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-29,7.7133,16.5218,22.4771,13.7946,11.9139,13.3864,45.1325531914894,1.25992907801418,48.5379020979021,1.19468531468531,51.2647916666667,1.20756944444444,55.6643356643357,1.22825174825175,53.826875,1.15541666666667,48.0683098591549,1.0406338028169,44.877972027972,0.920699300699301,35.6965972222222,0.740486111111111,40.74,44.87,56.11,1.97,1.42,1.4,0,0,0,0,0.91,0.81,43.47,43.64,42.72,0,0,0,0.48,1.42,0.35,1.24,0.95,1.4
2019-07-30,NA,NA,NA,NA,NA,NA,40.575034965035,1.20321678321678,45.1325531914894,1.25992907801418,48.5379020979021,1.19468531468531,51.2647916666667,1.20756944444444,55.6643356643357,1.22825174825175,53.826875,1.15541666666667,48.0683098591549,1.0406338028169,44.877972027972,0.920699300699301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-31,NA,NA,NA,NA,NA,NA,33.1795138888889,1.10770833333333,40.575034965035,1.20321678321678,45.1325531914894,1.25992907801418,48.5379020979021,1.19468531468531,51.2647916666667,1.20756944444444,55.6643356643357,1.22825174825175,53.826875,1.15541666666667,48.0683098591549,1.0406338028169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-01,10.3468,12.4913,14.0188,16.5218,7.7133,22.4771,35.7700699300699,1.24629370629371,33.1795138888889,1.10770833333333,40.575034965035,1.20321678321678,45.1325531914894,1.25992907801418,48.5379020979021,1.19468531468531,51.2647916666667,1.20756944444444,55.6643356643357,1.22825174825175,53.826875,1.15541666666667,41.24,48.04,50.14,4.94,4.31,4.32,0.68,1.38,0.78,0,0.24,0.36,44.87,40.74,56.11,1.42,1.97,1.4,0,0,0,0.91,0,0.81
2019-08-02,NA,NA,NA,NA,NA,NA,31.7451388888889,1.21652777777778,35.7700699300699,1.24629370629371,33.1795138888889,1.10770833333333,40.575034965035,1.20321678321678,45.1325531914894,1.25992907801418,48.5379020979021,1.19468531468531,51.2647916666667,1.20756944444444,55.6643356643357,1.22825174825175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-03,NA,NA,NA,NA,NA,NA,24.7992361111111,1.12590277777778,31.7451388888889,1.21652777777778,35.7700699300699,1.24629370629371,33.1795138888889,1.10770833333333,40.575034965035,1.20321678321678,45.1325531914894,1.25992907801418,48.5379020979021,1.19468531468531,51.2647916666667,1.20756944444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-04,NA,NA,NA,NA,NA,NA,18.5507692307692,0.958461538461538,24.7992361111111,1.12590277777778,31.7451388888889,1.21652777777778,35.7700699300699,1.24629370629371,33.1795138888889,1.10770833333333,40.575034965035,1.20321678321678,45.1325531914894,1.25992907801418,48.5379020979021,1.19468531468531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-05,4.6688,8.4811,6.6893,12.4913,10.3468,14.0188,16.6079166666667,1.02229166666667,18.5507692307692,0.958461538461538,24.7992361111111,1.12590277777778,31.7451388888889,1.21652777777778,35.7700699300699,1.24629370629371,33.1795138888889,1.10770833333333,40.575034965035,1.20321678321678,45.1325531914894,1.25992907801418,15.85,14.04,15.03,4.6,5.14,5.05,0.99,2.08,1.63,0,0,0,48.04,41.24,50.14,4.31,4.94,4.32,1.38,0.68,0.78,0.24,0,0.36
2019-08-06,NA,NA,NA,NA,NA,NA,12.3977083333333,0.790069444444444,16.6079166666667,1.02229166666667,18.5507692307692,0.958461538461538,24.7992361111111,1.12590277777778,31.7451388888889,1.21652777777778,35.7700699300699,1.24629370629371,33.1795138888889,1.10770833333333,40.575034965035,1.20321678321678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-07,NA,NA,NA,NA,NA,NA,11.8490845211268,0.81048951048951,12.3977083333333,0.790069444444444,16.6079166666667,1.02229166666667,18.5507692307692,0.958461538461538,24.7992361111111,1.12590277777778,31.7451388888889,1.21652777777778,35.7700699300699,1.24629370629371,33.1795138888889,1.10770833333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-08,3.82,4.4389,4.6929,8.4811,4.6688,6.6893,10.103263875,0.793819444444444,11.8490845211268,0.81048951048951,12.3977083333333,0.790069444444444,16.6079166666667,1.02229166666667,18.5507692307692,0.958461538461538,24.7992361111111,1.12590277777778,31.7451388888889,1.21652777777778,35.7700699300699,1.24629370629371,10.8,11.44,11.43,6.94,7.14,7.23,2.77,1.77,1.87,0,0.2,0,14.04,15.85,15.03,5.14,4.6,5.05,2.08,0.99,1.63,0,0,0
2019-08-09,NA,NA,NA,NA,NA,NA,10.8061805555556,0.845902777777778,10.103263875,0.793819444444444,11.8490845211268,0.81048951048951,12.3977083333333,0.790069444444444,16.6079166666667,1.02229166666667,18.5507692307692,0.958461538461538,24.7992361111111,1.12590277777778,31.7451388888889,1.21652777777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-10,NA,NA,NA,NA,NA,NA,10.9986713286713,0.859090909090909,10.8061805555556,0.845902777777778,10.103263875,0.793819444444444,11.8490845211268,0.81048951048951,12.3977083333333,0.790069444444444,16.6079166666667,1.02229166666667,18.5507692307692,0.958461538461538,24.7992361111111,1.12590277777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-11,NA,NA,NA,NA,NA,NA,12.0787412517483,0.993986013986014,10.9986713286713,0.859090909090909,10.8061805555556,0.845902777777778,10.103263875,0.793819444444444,11.8490845211268,0.81048951048951,12.3977083333333,0.790069444444444,16.6079166666667,1.02229166666667,18.5507692307692,0.958461538461538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-12,4.9,5.8669,6.4701,4.4389,3.82,4.6929,13.6267375815603,1.17390070921986,12.0787412517483,0.993986013986014,10.9986713286713,0.859090909090909,10.8061805555556,0.845902777777778,10.103263875,0.793819444444444,11.8490845211268,0.81048951048951,12.3977083333333,0.790069444444444,16.6079166666667,1.02229166666667,13.42,12.25,12.52,8.88,8.97,9.64,3.77,4.5,4.1,0,0.26,0.18,11.44,10.8,11.43,7.14,6.94,7.23,1.77,2.77,1.87,0.2,0,0
2019-08-13,NA,NA,NA,NA,NA,NA,16.9052777777778,1.52333333333333,13.6267375815603,1.17390070921986,12.0787412517483,0.993986013986014,10.9986713286713,0.859090909090909,10.8061805555556,0.845902777777778,10.103263875,0.793819444444444,11.8490845211268,0.81048951048951,12.3977083333333,0.790069444444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-14,7.5286,7.2667,8.2203,5.8669,4.9,6.4701,13.7586713286713,1.49923076923077,16.9052777777778,1.52333333333333,13.6267375815603,1.17390070921986,12.0787412517483,0.993986013986014,10.9986713286713,0.859090909090909,10.8061805555556,0.845902777777778,10.103263875,0.793819444444444,11.8490845211268,0.81048951048951,12.0633333333333,12.2,17.75,11.9666666666667,12.565,9.28,2.09,1.96,3.98,0.0133333333333333,0,0,12.25,13.42,12.52,8.97,8.88,9.64,4.5,3.77,4.1,0.26,0,0.18
2019-08-15,4.2921,8.5202,7.19395,7.2667,7.5286,8.2203,13.3546153986014,1.60783216783217,13.7586713286713,1.49923076923077,16.9052777777778,1.52333333333333,13.6267375815603,1.17390070921986,12.0787412517483,0.993986013986014,10.9986713286713,0.859090909090909,10.8061805555556,0.845902777777778,10.103263875,0.793819444444444,11.97,9.86,15.22,16.26,14.02,13.37,1.71,2.35,2.61,0,0,0,12.2,12.0633333333333,17.75,12.565,11.9666666666667,9.28,1.96,2.09,3.98,0,0.0133333333333333,0
